# Time-averaged data for fix stress_6
# TimeStep v_sigmayy_5
78200 0.120616
78300 0.552885
78400 -0.29823
78500 0.0238079
78600 -0.851697
78700 -0.535304
78800 -0.555863
78900 0.525606
79000 0.242818
79100 -0.116033
79200 0.70604
79300 1.12955
79400 0.138208
79500 -0.480963
79600 -0.783673
79700 -0.496919
79800 0.211667
79900 -0.965811
80000 0.209771
80100 -0.119468
80200 -0.754157
80300 -0.60269
80400 -0.385926
80500 0.713282
80600 0.260474
80700 -0.346246
80800 -0.767646
80900 0.209118
81000 0.652271
81100 -0.376679
81200 -0.265672
81300 -0.152516
81400 -0.663875
81500 -0.0302059
81600 0.240876
81700 -0.0056623
81800 -1.43714
81900 0.171404
82000 0.290798
82100 0.0312532
82200 0.463887
82300 -0.0847569
82400 0.420982
82500 -1.72084
82600 -0.87179
82700 1.62
82800 -1.22383
82900 -0.656624
83000 0.117524
83100 -0.762219
83200 -0.306225
83300 -0.157919
83400 -0.430412
83500 -0.0921113
83600 0.585523
83700 -0.0170112
83800 -1.53282
83900 -0.764945
84000 0.197651
84100 -0.213839
84200 -0.113353
84300 0.366655
84400 -0.0488824
84500 0.205807
84600 0.0527008
84700 -0.275342
84800 -0.898053
84900 -0.657144
85000 0.287891
85100 0.744141
85200 -0.217859
85300 -1.32606
85400 -0.81107
85500 -0.00153253
85600 0.481905
85700 -0.150931
85800 -0.0755755
85900 0.665004
86000 0.0125833
86100 -0.82759
86200 0.261089
86300 0.662733
86400 -0.688736
86500 0.651408
86600 0.358579
86700 -0.231805
86800 0.377
86900 -0.122849
87000 0.053202
87100 1.80538
87200 0.877568
87300 -0.289304
87400 -0.499906
87500 0.993021
87600 1.11638
87700 -1.82374
87800 0.477669
87900 2.25318
88000 1.35477
88100 -0.509961
88200 -0.746146
88300 0.141766
88400 -0.258902
88500 -0.0375229
88600 -0.0997381
88700 -0.457537
88800 0.95137
88900 0.183036
89000 -0.766786
89100 1.42658
89200 1.05374
89300 -0.342644
89400 -0.876031
89500 0.0400582
89600 -0.104546
89700 0.2219
89800 1.06836
89900 0.144476
90000 -0.191136
90100 -0.0785062
90200 0.785572
90300 0.982629
90400 -0.199889
90500 0.513586
90600 -0.00523618
90700 0.257148
90800 0.0476182
90900 -0.483565
91000 0.947397
91100 0.929763
91200 0.421599
91300 -0.110031
91400 -0.572018
91500 0.673522
91600 0.116582
91700 0.686334
91800 0.437057
91900 0.0861084
92000 0.163323
92100 0.0312543
92200 0.369548
92300 0.506438
92400 0.425546
92500 0.839801
92600 0.855758
92700 0.266168
92800 -0.236742
92900 0.270603
93000 0.589588
93100 0.1572
93200 -0.519647
93300 0.664144
